year,marca,modelo,pasajeros,descripcion,precio,preciodolar,Combustible:,Cilindrada:,Transmisión:,Estilo:,Color Exterior:,Color Interior:,Placa:,Provincia:
2007,Geely,CK,5,"['CK', '•', '5', 'Pas.']", 2150000,  4019,Gasolina,1300 cc,Manual,Sedán,PLATEADO,GRIS,Termina en 3,San José
2008,Peugeot,206 BERLINA,5,"['206', 'BERLINA', '•', '5', 'Pas.']", 2150000,  4019,Gasolina,1400 cc,Manual,Hatchback,GRIS,NEGRO,Termina en 2,Cartago
2003,Hyundai,ELANTRA,5,"['ELANTRA', '•', '5', 'Pas.']", 2150000,  4019,Gasolina,2000 cc,Manual,Sedán,GRIS,GRIS,Termina en 5,Alajuela
2006,Ford,FIESTA,5,"['FIESTA', '•', '5', 'Pas.']", 2150000,  4019,Gasolina,1600 cc,Manual,Hatchback,GRIS PLATA,NEGRO,Termina en 3,San José
1993,Toyota,COROLLA,5,"['COROLLA', '•', '5', 'Pas.']", 2150000,  4019,Gasolina,1800 cc,Automática,Sedán,PALO ROSA,CAFE,Termina en 4,Heredia
1994,Suzuki,SIDEKICK,5,"['SIDEKICK', '•', '5', 'Pas.']", 2150000,  4019,Gasolina,1600 cc,Automática,Todo Terreno 4x4,AZUL,GRIS,Termina en 2,Cartago
2008,Nissan,PLATINA,5,"['PLATINA', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,1600 cc,Manual,Sedán,NEGRO,GRIS,Termina en 2,Alajuela
1989,Jeep,CHEROKEE,5,"['CHEROKEE', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,4000 cc,Manual,Todo Terreno 4x4,NEGRO,GRIS,Termina en 3,Cartago
2005,Volkswagen,POLO,5,"['POLO', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,1600 cc,Manual,Hatchback,PLATA,GRIS,Termina en 2,Heredia
2000,Mazda,323 GLX,5,"['323', 'GLX', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,1600 cc,Manual,Sedán,AZUL,GRIS,Termina en 5,San José
2002,Hyundai,ACCENT,5,"['ACCENT', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,1500 cc,Manual,Sedán,AZUL,NEGRO,Termina en 9,Alajuela
2001,Hyundai,TIBURON,5,"['TIBURON', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,2000 cc,Manual,Hatchback,AMARILLO,NEGRO,Termina en 7,San José
1995,Nissan,200SX,5,"['200SX', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,1600 cc,Manual,Sedán,ROJO,NEGRO/GRIS,Termina en 1,Alajuela
2008,Citroen,"C3 • 5 Pas. Combustible: Gasolina Cilindrada: 1398 cc Transmisión: Manual Estilo: Hatchback Excelente escucho oferta, llantas nuevas super economico ideal para negocio o trabajo. Color Exterior: AZUL Color Interior: GRIS OSCURO Placa: Termina en 2 Provincia: San José ¢ 2,250,000 ($",Ver,"['C3', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1398', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Hatchback', 'Excelente', 'escucho', 'oferta,', 'llantas', 'nuevas', 'super', 'economico', 'ideal', 'para', 'negocio', 'o', 'trabajo.', 'Color', 'Exterior:', 'AZUL', 'Color', 'Interior:', 'GRIS', 'OSCURO', 'Placa:', 'Termina', 'en', '2', 'Provincia:', 'San', 'José', '¢', '2,250,000', '($', '4,206)*', 'Ver', 'Detalles']", 2250000,  4206,Gasolina,1398 cc,Manual,Hatchback,AZUL,GRIS OSCURO,Termina en 2,San José
1998,Honda,CIVIC,5,"['CIVIC', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,1600 cc,Manual,Hatchback,NEGRO,NEGRO,Termina en 7,Alajuela
1995,Nissan,SENTRA B14,5,"['SENTRA', 'B14', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,1600 cc,Manual,Sedán,AZUL,GRIS,Termina en 1,Limón
1993,Toyota,CORONA,5,"['CORONA', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,1600 cc,Manual,Sedán,DORADO,Negro con gris,Termina en 2,San José
2000,Hyundai,ACCENT VERNA,5,"['ACCENT', 'VERNA', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,1600 cc,Manual,Sedán,GRIS,GRIS,Termina en 3,Puntarenas
2008,Kia,PICANTO EX,4,"['PICANTO', 'EX', '•', '4', 'Pas.']", 2200000,  4112,Gasolina,1000 cc,Manual,Hatchback,NARANJA,NARANJA Y NEGRO,Termina en 2,San José
1998,Honda,CIVIC,5,"['CIVIC', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,1600 cc,Manual,Sedán,VERDE PERLADO,CAFÉ,Termina en 6,Cartago
1999,Hyundai,ELANTRA,5,"['ELANTRA', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,1800 cc,Automática,Sedán,NEGRO,GRIS,Termina en 2,Alajuela
1994,Geo,TRACKER,5,"['TRACKER', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,1600 cc,Manual,Todo Terreno 4x4,BLANCO,GRIS,Termina en 5,Heredia
1987,Mitsubishi,MONTERO,5,"['MONTERO', '•', '5', 'Pas.']", 2200000,  4112,Gasolina,2400 cc,Manual,Todo Terreno 4x4,DORADO,CREMA,Termina en 2,San José
2002,Hyundai,ELANTRA,5,"['ELANTRA', '•', '5', 'Pas.']", 2250000,  4206,Gasolina,2000 cc,Automática,Sedán,BLANCO,BEIGE,Termina en 3,Cartago
2008,Fiat,PALIO WEEKEND,5,"['PALIO', 'WEEKEND', '•', '5', 'Pas.']", 2250000,  4206,Diesel,1700 cc,Manual,Station Wagon,BLANCO,GRIS,Termina en 8,Alajuela
2004,Chevrolet,AVEO,5,"['AVEO', '•', '5', 'Pas.']", 2250000,  4206,Gasolina,1600 cc,Automática,Hatchback,ROJO,GRIS,Termina en 1,San José
1993,Toyota,COROLLA,5,"['COROLLA', '•', '5', 'Pas.']", 2250000,  4206,Gasolina,1600 cc,Manual,Sedán,BLANCO,NEGRO,Termina en 0,Cartago
2000,Suzuki,VITARA,5,"['VITARA', '•', '5', 'Pas.']", 2275000,  4252,Gasolina,2000 cc,Automática,Todo Terreno 4x2,ROJO,GRIS,Termina en 2,Alajuela
2005,Chevrolet,AVEO,5,"['AVEO', '•', '5', 'Pas.']", 2275000,  4252,Gasolina,1600 cc,Manual,Hatchback,AZUL,GRIS,Termina en 1,San José
1997,Honda,CIVIC EX,5,"['CIVIC', 'EX', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,1600 cc,Manual,Sedán,VERDE,GRIS,Termina en 3,Alajuela
1994,Land Rover,DISCOVERY I,5,"['Rover', 'DISCOVERY', 'I', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,3900 cc,Automática,Todo Terreno 4x4,BEIGE,NEGRO,Termina en 7,Alajuela
1994,Land Rover,DISCOVERY I,5,"['Rover', 'DISCOVERY', 'I', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,3900 cc,Automática,Todo Terreno 4x4,BEIGE,NEGRO,Termina en 7,Alajuela
2000,Mazda,PROTEGE,5,"['PROTEGE', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,1500 cc,Manual,Sedán,BLANCO,CAFE,Termina en 1,San José
2007,Peugeot,407 BERLINA,5,"['407', 'BERLINA', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,2200 cc,Automática,Sedán,GRIS,NEGRO,Termina en 2,Cartago
1994,BMW,318I E36,5,"['318I', 'E36', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,2000 cc,Manual,Sedán,ROJO,BEIGE,Termina en 2,San José
1997,Suzuki,SIDEKICK,5,"['SIDEKICK', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,1800 cc,Automática,Todo Terreno 4x4,AZUL,NEGRO,Termina en 8,San José
1999,Nissan,SENTRA,5,"['SENTRA', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,1600 cc,Manual,Sedán,CELESTE,NEGRO,Termina en 1,Heredia
2007,Peugeot,206 BERLINA,5,"['206', 'BERLINA', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,1300 cc,Manual,Sedán,NEGRO,NEGRO,Termina en 0,San José
1986,Toyota,HILUX,3,"['HILUX', '•', '3', 'Pas.']", 2300000,  4299,Gasolina,2400 cc,Manual,Pickup 4x2,AZUL,AZUL,Termina en 0,Puntarenas
1995,Geo,TRACKER,5,"['TRACKER', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,1600 cc,Manual,Todo Terreno 4x4,CELESTE,GRIS,Termina en 4,Alajuela
1999,Saturn,SL,5,"['SL', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,1900 cc,Manual,Sedán,AZUL PERLADO,GRIS,Termina en 5,Cartago
1997,Nissan,SENTRA B14,5,"['SENTRA', 'B14', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,1600 cc,Automática,Sedán,VERDE,GRIS,Termina en 7,Alajuela
1995,Toyota,COROLLA,5,"['COROLLA', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,1600 cc,Manual,Sedán,VERDE,GRIS,Termina en 8,San José
2009,Citroen,"BERLINGO • 5 Pas. Combustible: Diesel Cilindrada: 1868 cc Transmisión: Manual Estilo: Station Wagon Color Exterior: VERDE AGUA Color Interior: NEGRO Placa: Termina en 6 Provincia: San José ¢ 2,300,000 ($",Ver,"['BERLINGO', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '1868', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Station', 'Wagon', 'Color', 'Exterior:', 'VERDE', 'AGUA', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '6', 'Provincia:', 'San', 'José', '¢', '2,300,000', '($', '4,299)*', 'Ver', 'Detalles']", 2300000,  4299,Diesel,1868 cc,Manual,Station Wagon,VERDE AGUA,NEGRO,Termina en 6,San José
1993,Honda,CIVIC EX,4,"['CIVIC', 'EX', '•', '4', 'Pas.']", 2300000,  4299,Gasolina,1600 cc,Manual,Sedán,BLANCO,BEIGE,Termina en 9,Heredia
1998,Honda,CIVIC,5,"['CIVIC', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,1500 cc,Automática,Sedán,VERDE OSCURO,BEIGE,Termina en 7,Alajuela
1994,Toyota,COROLLA,5,"['COROLLA', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,1800 cc,Manual,Sedán,PLATEADO,GRIS,Termina en 4,San José
1997,Nissan,SENTRA B14,5,"['SENTRA', 'B14', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,1600 cc,Manual,Sedán,VINO ROJO,BEIGUE,Termina en 2,San José
2006,Renault,MEGANE,5,"['MEGANE', '•', '5', 'Pas.']", 2300000,  4299,Gasolina,1600 cc,Manual,Sedán,NEGRO,NEGRO,Termina en 6,San José
1998,Nissan,SENTRA B14,5,"['SENTRA', 'B14', '•', '5', 'Pas.']", 2350000,  4393,Gasolina,1600 cc,Manual,Sedán,VINO,CAFÉ,Termina en 5,Heredia
2003,Hyundai,ACCENT,5,"['ACCENT', '•', '5', 'Pas.']", 2350000,  4393,Gasolina,1600 cc,Automática,Sedán,PLATEADO,GFIS,Termina en 5,Cartago
2002,Hyundai,ACCENT,5,"['ACCENT', '•', '5', 'Pas.']", 2350000,  4393,Gasolina,1600 cc,Automática,Sedán,NEGRO,GRIS,Termina en 3,Heredia
1989,Toyota,HILUX,5,"['HILUX', '•', '5', 'Pas.']", 2350000,  4393,Gasolina,1600 cc,Manual,Pickup 4x2,AZUL,BEIGE,Termina en 3,San José
1997,Toyota,STARLET,5,"['STARLET', '•', '5', 'Pas.']", 2350000,  4393,Gasolina,1400 cc,Manual,Sedán,BLANCO,GRIS,Termina en 0,San José
1995,Suzuki,SIDEKICK,5,"['SIDEKICK', '•', '5', 'Pas.']", 2375000,  4439,Gasolina,1600 cc,Manual,Todo Terreno 4x2,NEGRO,GRIS,Termina en 1,San José
2002,Fiat,SIENA,5,"['SIENA', '•', '5', 'Pas.']", 2375000,  4439,Gasolina,1242 cc,Manual,Sedán,VERDE,GRIS,Termina en 3,San José
2002,Suzuki,BALENO,5,"['BALENO', '•', '5', 'Pas.']", 2400000,  4486,Gasolina,1600 cc,Manual,Sedán,AZUL PERLADO,GRIS,Termina en 4,Alajuela
1991,Nissan,PATHFINDER,5,"['PATHFINDER', '•', '5', 'Pas.']", 2400000,  4486,Gasolina,3000 cc,Manual,Todo Terreno 4x4,NEGRO,GRIS,Termina en 7,Cartago
2005,Chevrolet,"AVEO • 5 Pas. Combustible: Gasolina Cilindrada: 1500 cc Transmisión: Manual Estilo: Sedán Urge Vender Color Exterior: AZUL Color Interior: GRIS Placa: Termina en 3 Provincia: Heredia ¢ 2,400,000 ($",Ver,"['AVEO', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1500', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Sedán', 'Urge', 'Vender', 'Color', 'Exterior:', 'AZUL', 'Color', 'Interior:', 'GRIS', 'Placa:', 'Termina', 'en', '3', 'Provincia:', 'Heredia', '¢', '2,400,000', '($', '4,486)*', 'Ver', 'Detalles']", 2400000,  4486,Gasolina,1500 cc,Manual,Sedán,AZUL,GRIS,Termina en 3,Heredia
1986,Mazda,"B200 • 4 Pas. Combustible: Gasolina Cilindrada: 2000 cc Transmisión: Manual Estilo: Pickup 4x2 Color Exterior: ROJO Color Interior: CAFE Placa: ND Provincia: Heredia ¢ 2,400,000 ($",Ver,"['B200', '•', '4', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Pickup', '4x2', 'Color', 'Exterior:', 'ROJO', 'Color', 'Interior:', 'CAFE', 'Placa:', 'ND', 'Provincia:', 'Heredia', '¢', '2,400,000', '($', '4,486)*', 'Ver', 'Detalles']", 2400000,  4486,Gasolina,2000 cc,Manual,Pickup 4x2,ROJO,CAFE,ND,Heredia
1992,Nissan,SENTRA SR,5,"['SENTRA', 'SR', '•', '5', 'Pas.']", 2400000,  4486,Gasolina,2000 cc,Manual,Sedán,GRIS OSCURO,NEGRO,Termina en 1,San José
2007,Chevrolet,OPTRA,5,"['OPTRA', '•', '5', 'Pas.']", 2400000,  4486,Gasolina,1600 cc,Manual,Sedán,GRIS,GRIS,Termina en 4,Limón
1994,Hyundai,GALLOPER,7,"['GALLOPER', '•', '7', 'Pas.']", 2400000,  4486,Diesel,2500 cc,Manual,Todo Terreno 4x4,PLATEADO,GRIS,Termina en 1,Alajuela
1996,Toyota,RAV4,5,"['RAV4', '•', '5', 'Pas.']", 2400000,  4486,Gasolina,2000 cc,Manual,Todo Terreno 4x4,AZUL,GRIS,Termina en 2,Limón
2003,Nissan,ALMERA,5,"['ALMERA', '•', '5', 'Pas.']", 2400000,  4486,Gasolina,1600 cc,Manual,Sedán,DORADO,GRIS,Termina en 2,Cartago
1991,Geo,TRACKER,4,"['TRACKER', '•', '4', 'Pas.']", 2400000,  4486,Gasolina,1600 cc,Manual,Todo Terreno 4x4,AMARILLO,GRIS/AZUL,Termina en 6,San José
1995,Toyota,COROLLA,5,"['COROLLA', '•', '5', 'Pas.']", 2400000,  4486,Gasolina,1600 cc,Manual,Sedán,GRIS,NEGRO,Termina en 5,San José
2003,Fiat,STRADA,2,"['STRADA', '•', '2', 'Pas.']", 2403000,  4492,Gasolina,1300 cc,Manual,Pickup 4x2,VERDE,GRIS,Termina en 5,Heredia
2000,Hyundai,ACCENT,5,"['ACCENT', '•', '5', 'Pas.']", 2450000,  4579,Gasolina,1500 cc,Manual,Sedán,NEGRO,GRIS,Termina en 8,Alajuela
2006,Chevrolet,SPARK,5,"['SPARK', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,800 cc,Manual,Hatchback,CELESTE,NEGRO,Termina en 6,Heredia
1988,Toyota,HILUX,2,"['HILUX', '•', '2', 'Pas.']", 2500000,  4673,Diesel,2500 cc,Manual,Pickup 4x2,BLANCO,BLANCO,Termina en 3,Heredia
2000,Honda,CIVIC EX,5,"['CIVIC', 'EX', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1600 cc,Manual,Sedán,VERDE,VERDE,Termina en 3,Cartago
1989,Suzuki,SIDEKICK,5,"['SIDEKICK', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1600 cc,Manual,Todo Terreno 4x4,AZUL,AZUL Y NEGRO,Termina en 9,Guanacaste
1987,Suzuki,SAMURAI,5,"['SAMURAI', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1600 cc,Manual,Todo Terreno 4x4,NEGRO,NEGRO,Termina en 3,San José
2001,Kia,JOICE,7,"['JOICE', '•', '7', 'Pas.']", 2500000,  4673,Gasolina,2000 cc,Automática,Sedán,BEIGE,GRIS,Termina en 1,Alajuela
1996,Toyota,TERCEL,5,"['TERCEL', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1500 cc,Manual,Sedán,GRIS,GRIS OSCURO,Termina en 4,San José
2000,Mitsubishi,MONTERO SPORT,5,"['MONTERO', 'SPORT', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,3000 cc,Automática,Todo Terreno 4x2,GRIS,GRIS,Termina en 2,San José
1994,Toyota,COROLLA DX,5,"['COROLLA', 'DX', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1600 cc,Manual,Sedán,BLANCO,GRIS,Termina en 7,San José
2006,Fiat,SIENA,5,"['SIENA', '•', '5', 'Pas.']", 2500000,  4673,Híbrido,1242 cc,Manual,Sedán,GRIS OSCURO,GRIS CLARO,Termina en 7,Alajuela
1999,Honda,ACCORD,5,"['ACCORD', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,2300 cc,Automática,Sedán,AZUL,CAFE,Termina en 3,Alajuela
1996,Toyota,COROLLA,5,"['COROLLA', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1600 cc,Manual,Sedán,BLANCO,GRIS,Termina en 6,San José
2001,Kia,RIO,5,"['RIO', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1500 cc,Automática,Sedán,BLANCO,NEGRO,Termina en 8,San José
2006,Chevrolet,AVEO,5,"['AVEO', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1500 cc,Manual,Sedán,GRIS,NEGRO,Termina en 5,San José
1991,Mitsubishi,MIGHTY MAX,3,"['MIGHTY', 'MAX', '•', '3', 'Pas.']", 2500000,  4673,Gasolina,2000 cc,Manual,Pickup 4x2,AZUL,NEGRO,Termina en 8,Alajuela
1994,Jeep,GRAND CHEROKEE LAREDO,5,"['GRAND', 'CHEROKEE', 'LAREDO', '•', '5', 'Pas.']", 2500000,  4673,Híbrido,4000 cc,Automática,Todo Terreno 4x2,GRIS,GRIS,Termina en 3,Limón
2008,Chevrolet,SPARK,5,"['SPARK', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1100 cc,Manual,Hatchback,BLANCO,GRIS,Termina en 6,San José
2007,Suzuki,ALTO,4,"['ALTO', '•', '4', 'Pas.']", 2500000,  4673,Gasolina,800 cc,Manual,Sedán,GRIS,GRIS,Termina en 4,San José
2011,Renault,SANDERO,5,"['SANDERO', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1600 cc,Manual,Hatchback,BLANCO,NEGRO,Termina en 7,Alajuela
2003,Renault,CLIO,5,"['CLIO', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1400 cc,Automática,Hatchback,VERDE,AZUL,Termina en 4,San José
1998,Honda,CIVIC,5,"['CIVIC', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1600 cc,Manual,Hatchback,BLANCO,GRIS,Termina en 7,Cartago
1998,Honda,ACCORD,5,"['ACCORD', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,2300 cc,Automática,Sedán,VERDE,BEIGE,Termina en 8,San José
2010,Chevrolet,SPARK,5,"['SPARK', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1000 cc,Manual,Hatchback,GRIS,NEGRO,Termina en 1,Cartago
2005,Chevrolet,AVEO LS,5,"['AVEO', 'LS', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1500 cc,Manual,Sedán,NEGRO,GRIS,Termina en 7,San José
1999,Hyundai,STAREX,10,"['STAREX', '•', '10', 'Pas.']", 2500000,  4673,Gasolina,2600 cc,Manual,Microbús/Minivan,CAFÉ CLARO,NEGRO,Termina en 0,Heredia
1993,Toyota,COROLLA,5,"['COROLLA', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1600 cc,Manual,Sedán,CHAMPAGNE,GRIS,Termina en 1,Cartago
2002,Mazda,PROTEGE,5,"['PROTEGE', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,2000 cc,Manual,Sedán,BEIGE,BEIGE,Termina en 9,Alajuela
2002,Mitsubishi,LANCER,5,"['LANCER', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,2000 cc,Automática,Sedán,BLANCO,GRIS,Termina en 0,Cartago
1999,Nissan,SENTRA,5,"['SENTRA', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1600 cc,Manual,Sedán,GRIS PLATEADO,NEGRO,Termina en 0,Alajuela
2011,Fiat,FIORINO,2,"['FIORINO', '•', '2', 'Pas.']", 2500000,  4673,Gasolina,1300 cc,Manual,Pánel,BLANCO,GRIS,Termina en 0,San José
2012,JAC,J2,5,"['J2', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1000 cc,Manual,Hatchback,NEGRO,GRIS,Termina en 6,Puntarenas
2009,Renault,MEGANE,5,"['MEGANE', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1600 cc,Manual,Sedán,VERDE,VERDE,Termina en,San José
2011,Toyota,YARIS,5,"['YARIS', '•', '5', 'Pas.']", 2500000,  4673,Gasolina,1300 cc,Manual,Hatchback,DORADO,NEGRO,Termina en 5,San José
2000,Honda,ODYSSEY,8,"['ODYSSEY', '•', '8', 'Pas.']", 2500000,  4673,Gasolina,3500 cc,Automática,Microbús/Minivan,GRIS,GRIS,Termina en 4,San José
2004,Suzuki,AERIO,5,"['AERIO', '•', '5', 'Pas.']", 2550000,  4766,Gasolina,1600 cc,Manual,Station Wagon,BLANCO,NEGRO,ND,Cartago
2006,Daihatsu,CHARADE,5,"['CHARADE', '•', '5', 'Pas.']", 2550000,  4766,Gasolina,1000 cc,Manual,Hatchback,GRIS,NEGRO,Termina en 5,San José
2012,Citroen,C3,5,"['C3', '•', '5', 'Pas.']", 2550000,  4766,Gasolina,1360 cc,Manual,Hatchback,GRIS,GRIS,Termina en 5,Guanacaste
2008,Fiat,IDEA HLX,5,"['IDEA', 'HLX', '•', '5', 'Pas.']", 2550000,  4766,Gasolina,1800 cc,Manual,Hatchback,GRIS,GRIS,Termina en 0,San José
2009,Suzuki,ALTO,5,"['ALTO', '•', '5', 'Pas.']", 2550000,  4766,Gasolina,800 cc,Manual,Hatchback,ROJO,GRIS,Termina en 3,Cartago
1988,Dodge/RAM,RAM,2,"['RAM', '•', '2', 'Pas.']", 2550000,  4766,Diesel,2500 cc,Manual,Pickup 4x2,BLANCO,CAFE,Termina en 9,Alajuela
1989,Nissan,720,2,"['720', '•', '2', 'Pas.']", 2595000,  4850,Diesel,2500 cc,Manual,Pickup 4x2,BEIZ,CAFE,Termina en 8,San José
1977,Datsun,120Y,2,"['120Y', '•', '2', 'Pas.']", 2600000,  4860,Gasolina,1200 cc,Manual,Pickup 4x2,BEIGE,BEIGE,Termina en 0,Cartago
1998,Toyota,COROLLA,5,"['COROLLA', '•', '5', 'Pas.']", 2600000,  4860,Gasolina,1600 cc,Manual,Sedán,VERDE,GRIS,Termina en,Cartago
1987,Suzuki,SAMURAI,4,"['SAMURAI', '•', '4', 'Pas.']", 2600000,  4860,Gasolina,1300 cc,Manual,Todo Terreno 4x4,BEIGE,NEGRO,Termina en 8,Alajuela
1989,Suzuki,SIDEKICK,5,"['SIDEKICK', '•', '5', 'Pas.']", 2600000,  4860,Gasolina,1600 cc,Manual,Todo Terreno 4x4,GRIS,GRIS,Termina en 7,Heredia
1998,Honda,CIVIC,5,"['CIVIC', '•', '5', 'Pas.']", 2600000,  4860,Gasolina,1600 cc,Manual,Sedán,BLANCO,GRIS,Termina en 6,San José
2005,Chevrolet,AVEO,5,"['AVEO', '•', '5', 'Pas.']", 2600000,  4860,Gasolina,1500 cc,Manual,Sedán,AZUL,GRIS,Termina en 6,Alajuela
2003,Hyundai,ELANTRA,5,"['ELANTRA', '•', '5', 'Pas.']", 2600000,  4860,Gasolina,2000 cc,Automática,Sedán,GRIS PLATA,GRIS,Termina en 7,San José
2003,Hyundai,ELANTRA,5,"['ELANTRA', '•', '5', 'Pas.']", 2600000,  4860,Gasolina,2000 cc,Manual,Sedán,GRIS,NEGRO,Termina en 3,Alajuela
1993,Nissan,"PATHFINDER • 5 Pas. Combustible: Gasolina Cilindrada: 3000 cc Transmisión: Automática Estilo: Todo Terreno 4x4 Lo tengo en Aserri Al dia excelente No Recibo Color Exterior: NEGRO Color Interior: GRIS Placa: Termina en 7 Provincia: San José ¢ 2,650,000 ($",Ver,"['PATHFINDER', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '3000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x4', 'Lo', 'tengo', 'en', 'Aserri', 'Al', 'dia', 'excelente', 'No', 'Recibo', 'Color', 'Exterior:', 'NEGRO', 'Color', 'Interior:', 'GRIS', 'Placa:', 'Termina', 'en', '7', 'Provincia:', 'San', 'José', '¢', '2,650,000', '($', '4,953)*', 'Ver', 'Detalles']", 2650000,  4953,Gasolina,3000 cc,Automática,Todo Terreno 4x4,NEGRO,GRIS,Termina en 7,San José
2008,Nissan,PLATINA,5,"['PLATINA', '•', '5', 'Pas.']", 2600000,  4860,Gasolina,1600 cc,Manual,Sedán,GRIS,GRIS,Termina en 9,Guanacaste
1994,Suzuki,SIDEKICK,5,"['SIDEKICK', '•', '5', 'Pas.']", 2600000,  4860,Gasolina,1600 cc,Manual,Todo Terreno 4x4,AZUL,NEGRO,Termina en 3,Guanacaste
1991,Toyota,TERCEL,5,"['TERCEL', '•', '5', 'Pas.']", 2600000,  4860,Gasolina,1300 cc,Manual,Hatchback,GRIS,NEGRO,Termina en 8,Alajuela
2001,Honda,ACCORD EX,5,"['ACCORD', 'EX', '•', '5', 'Pas.']", 2600000,  4860,Gasolina,2200 cc,Automática,Sedán,CHAMPAGNE,CHAMPAGNE,Termina en 3,Alajuela
2001,Hyundai,ELANTRA,5,"['ELANTRA', '•', '5', 'Pas.']", 2600000,  4860,Gasolina,2000 cc,Manual,Sedán,NEGRO,GRIS,Termina en 4,Heredia
1999,Chevrolet,TRACKER,4,"['TRACKER', '•', '4', 'Pas.']", 2600000,  4860,Gasolina,1600 cc,Manual,Todo Terreno 4x4,VINO,GRIS,Termina en 4,San José
1996,Mitsubishi,ECLIPSE,4,"['ECLIPSE', '•', '4', 'Pas.']", 2600000,  4860,Gasolina,2000 cc,Manual,Sedán,NEGRO,GRIS,Termina en 5,Heredia
1996,Land Rover,DISCOVERY V8,7,"['Rover', 'DISCOVERY', 'V8', '•', '7', 'Pas.']", 2600000,  4860,Híbrido,3900 cc,Manual,Todo Terreno 4x4,GRIS,GRIS,Termina en 7,Alajuela
1990,Daihatsu,ROCKY,4,"['ROCKY', '•', '4', 'Pas.']", 2650000,  4953,Gasolina,1600 cc,Manual,Todo Terreno 4x4,VINO,VINO,Termina en 6,Cartago
2009,Suzuki,ALTO,5,"['ALTO', '•', '5', 'Pas.']", 2650000,  4953,Gasolina,800 cc,Manual,Sedán,GRIS,GRIS,Termina en 1,Heredia
